0,timestamp,target
i totally agree. she sent a letter to one of my ex-partners trying to convince her i was bipolar because of my transition not realizing she was talking to a trans woman. i have a letter from the shrink clearing my mental health because she tried to say i was mentally incapable,2022-01-30 00:59:33+00:00,1
ive dealt with females my entire life lol i wouldnt even know what it would feel like to be with a man,2022-01-30 00:57:17+00:00,1
"employee decided to look at my phone and take a picture of my private messages. when someone is telling me that they are having an episode of their bipolar and is stressed and quits with no reason, its only natural to assume that they are in fact",2022-01-30 00:51:55+00:00,-1
"i honestly feel like i don't talk about my as often as i should. it's just... i dunno. the and can honestly have their perks sometimes, but the doesn't. it's not fun. not that the others are, but at least they're nice to give me breaks.",2022-01-30 00:48:41+00:00,1
"having bipolar , and now still dealing with covid, my moods seem out of control. i had all my vaccines and still got this and bad! please see if you can get some information about how covid is affecting those with mental health problems. thank you",2022-01-30 00:38:00+00:00,-1
i could get a lil crazy my stick bipola,2022-01-30 00:26:50+00:00,-1
i really wish my friends woulda stop reverting to themselves as bipolar when they are referring to how quickly their mood changes. its kinda a slap in the face ng,2022-01-30 00:24:02+00:00,1
"mental health matters i have synesthesia caused by brain damage i have tourette syndrome i have bipolar i still sell art and if i can do it, any of you can don't let anything hold you back don't be afraid to ask for help",2022-01-30 00:22:43+00:00,-1
"honestly, i love that i'm bipolar...nothing to be ashamed of. just shows the journey i've been on to get to where i am now",2022-01-29 23:55:28+00:00,1
"so, my th night in jail and i still received no meds. mind you im ptsd, high manic bipolar, anxiety through the roof. they put me in suicide watch, nude with only a packing mat. no mattress, no pillow for hrs all because i was crying",2022-01-29 23:47:47+00:00,-1
stopped taking bipolar meds and now i can finally feel joy again lmaooo tonight gonna be lit. lets hope i dont get arreste,2022-01-29 23:23:27+00:00,1
"as,lisa knows, i'm bipolar. have been for many years. i know all too well what stigma goes with mental illness. it is a crisis...a terrible one",2022-01-29 23:18:04+00:00,-1
woo. never been good at studying thanks to add (not helped by my bipolar disorder either) but really cracking down,2022-01-29 23:03:58+00:00,1
exactly!! i started in group therapy for a few months and that really took it out on me. bipolar especially is so hard to find the mix and it takes a long time looking forward to the journey lo,2022-01-29 22:55:53+00:00,-1
that is usually what i think of for estim (also bipolar nip clamps are pretty great too),2022-01-29 22:39:10+00:00,1
"misdx'd bipolar in s after dui. prozac caused hypomania. driving real fast night w/o lights &amp; other wacked out stuff. no sleep, always going. but, put on xanax for yrs. at , asked why same results on higher dose? found adhd/never looked back. just my . adderall savio",2022-01-29 22:32:45+00:00,-1
me: (this person) has bipolar too. i think thats why we connect. husband: you have bipolar? *rolling eyes* ive only been diagnosed for one and a half years.,2022-01-29 22:30:35+00:00,0
"i'm on psych meds, too. i take 'em for my depression, bipolar &amp; schizophrenia. been on 'em since , i was a totally different person back then without 'em. having a messed up childhood didn't help matters either. i'm proud of you, girl.",2022-01-29 22:16:47+00:00,-1
"i raised a son who is about to be . he has adhd and odd. i know how tough she has it. i couldn't even imagine what those years would be like if he had bipolar and all the other health issues her son has. so, i'm in no way judging, but his integrity matters!",2022-01-29 22:11:42+00:00,1
let me stop acting like bipolar baddies dont run shi,2022-01-29 22:06:49+00:00,0
the bipolar urge to stop taking all of my meds and end up institutionalize,2022-01-29 22:04:20+00:00,-1
"if you use two lead bipolar (standard, non flashing) red/green leds then it will show one color on positive voltages, and the other on a negative voltage. i would always have some plugs like this in /8 and /4 when doing gigs, making sure visually that stuff did what i expected",2022-01-29 21:56:48+00:00,1
"can someone with borderline personality/bipolar, who has watched euphoria, me an opinion on it",2022-01-29 21:46:56+00:00,1
i think my favorite response ive ever said to a guy is when he said youre bipolar asf and i said yeah im literally diagnose,2022-01-29 21:35:34+00:00,1
"not just bipolar, a whole list of different conditions. and its always good to get multiple opinions. adhd meds meeeeessed me up but on the plus side made me reevaluate what might be the root",2022-01-29 21:35:08+00:00,1
taking hot baths comforts me and relieves my || ==,2022-01-29 21:30:01+00:00,1
i take the seroquel er...extended release. i have horrible insomnia n i'm bipolar as well...sometimes i'm out in minutes. sometimes it takes hours to fall asleep..,2022-01-29 21:16:37+00:00,-1
sunday canceled glad i got my ot last wee,2022-01-29 20:59:54+00:00,1
"i was diagnosed bipolar ii at the time of applying for disability benefits. (different diagnosis now.) feel free to dm, i followed you.",2022-01-29 20:57:56+00:00,1
conventional and ultimate truth. it's helpful to know that i have bipolar i and that i have an aries sun because it can be predictive. and when something is predictive it can better be controlled and harnesse,2022-01-29 20:55:21+00:00,1
lmao she does post everything on social media but she would only expose him if he were to do some fuck shit.. like theyre both geminis and bipolar i feel like theyre only ones that can handle their types of personalitie,2022-01-29 20:50:06+00:00,-1
"i remember when i was diagnosed with bpd, my mother talked to the doctor and felt she just knew i was going to be some sort of creative genius. so she bought me art supplies and figured i'd become the next big thing in art as a painter.",2022-01-29 20:39:36+00:00,1
"but i am- learning to manage my bipolar without taking mood stabilizers means accepting a life that is smol, steady, placid... a happy existence, but a simple one, on the sidelines",2022-01-29 20:26:51+00:00,1
putting in the work never ends &amp; i really get mad about that.,2022-01-29 20:24:48+00:00,-1
i agree so much on that. i can tell when my bipolar friend is having a moment when she starts posting selfies,2022-01-29 20:21:41+00:00,1
"i wanted to share this with you all on here. if you are a partner or have ever been a partner of someone with a mental disorder, please follow me at bipolar.partner on instagram! my mental health instagram is filled with personal testimonies that you might relate to!",2022-01-29 20:14:13+00:00,1
having a conversation with my ex-partner while he was manic was like having a conversation with an active volcano,2022-01-29 20:01:54+00:00,1
thatll be easy. i dont cause any to begin with that isnt just me being bipolar,2022-01-29 19:55:31+00:00,1
having a bipolar parent only gets harder as you step into adulthood. planning reid and is wedding and trying to keep my mother involved in the process is both heartbreaking and frustrating. this should be such a special time for me but its truly testing my limits as a son,2022-01-29 19:44:55+00:00,1
"as someone who's been diagnosed add/borderline bipolar, fuck anyone who says you're not neurodivergent. (also i deadass match my mask to my clothes too!",2022-01-29 19:44:50+00:00,-1
nah im legit triggered by the brother ben in with the bipolar disorder bc thats legit how my nephew is and eventually i really had to cut him off dealing with a person with untreated bipolar disorder is not fucking easy yo! shit n ben seems easier deal with,2022-01-29 19:27:24+00:00,-1
"i got adhd, bipolar depression and anxiety but i feel like its some ptsd and mild aspergers in there to",2022-01-29 19:12:42+00:00,1
driving to physical therapy helps my || ==,2022-01-29 19:00:06+00:00,1
"when my brother had his first psychotic episode, i worried about how his bipolar diagnosis would impede him in life. today, i could not be more proud of his resilience -- and the work he's now doing to build community around mental health awareness:",2022-01-29 18:56:30+00:00,-1
