,timestamp,tweet_text,Location
12767,2022-02-27 17:31:14+00:00,"satan has the final say. when its your time to reign, that sickness cannot stop you. it may be reigning over you now, but a turnaround is coming. youre about to reign over it. youre going to reign over the depression, reign over the lack, reign over the injustice",Deep in the Dark Heart of TX
12768,2022-02-27 17:30:37+00:00,"i want to do something to celebrate finishing my second masters class, but i dont want to have to decide what that thing is. cant someone else do it yay, depression and decision fatigue.","Wisconsin, USA"
12769,2022-02-27 17:30:12+00:00,icymi: sle pts from the slicc cohort were studied showing that a majority (61.2%) scores consistent with depression over yrs; also an inconsistent association between disease activity and depression in multivariate analysis,"Dallas, TX"
12770,2022-02-27 17:30:06+00:00,"unlike medications, which have to travel through your entire body, directly targets the source of major in the brain. learn more about this safe, fda-cleared, treatment option. -tms-help","Aventura, FL"
12771,2022-02-27 17:30:02+00:00,"bringing home a newborn can be overwhelming for parents. while these emotions are normal, it could be a sign of something more. visit the blog as a registered nurse discusses the basic warning signs of postpartum depression and where to turn for help.",NE Indiana/NW Ohio
12772,2022-02-27 17:29:13+00:00,just did rides with today because the ukraine/russia war is causing me anxiety and depression. i can only imagine those in the thick of it! got a pr on the and minute rides! not shared here!,"Chicago, IL"
12773,2022-02-27 17:28:45+00:00,"i dont know how much im being effected by starvation depression. i was over the moon for like a month and a half as i was losing weight really quickly, but since my weight has suddenly started fighting me, my mood has worsened","Oklahoma, USA"
12774,2022-02-27 17:27:58+00:00,scare the hoes music gf (me) depression music bf (you,Texas
12775,2022-02-27 17:25:34+00:00,day : my depression did great the first day without meds! my anxiety was outta control though,"Colorado Springs, CO"
12776,2022-02-27 17:25:19+00:00,"starts w/""illegal drug"" laws that allows govt to steal kids, even though most poisonous drug, causing m/56m deaths/yr is which they all give to othersids causing depression! then force kids to take dangerous psychotropic drugs to stay in school! re !","CALIFORNIA, USA"
12777,2022-02-27 17:24:33+00:00,maybe going to brunch with two of my favorite girls will nip this depression in the bud.,"West Virginia, USA"
12778,2022-02-27 17:23:43+00:00,"going to refer to everything i like as ""the quirky x with depression elements"" to see how far it can g",UNATCO's cafeteria
12779,2022-02-27 17:23:30+00:00,"of course i know how to cope with change!! *spirals into depression and nihilism, becoming a cynical asshole to the point where all my friends leave me and i cant find any happiness doing the things i used to love* i dunno what you guys are talking abou","SOUTH PARK, CO."
12780,2022-02-27 17:23:11+00:00,"i woke up at noon today, thanks depression. my feed is filled with , im wondering why. open youtube, japanese trailer for /is the first thing on the list. i play the trailer. looks good, hope its worth the hype","Harrisburg, PA"
12781,2022-02-27 17:23:01+00:00,thats all i got! i thought we needed a laugh for the day since there is so much depressio,"Massachusetts, USA"
12783,2022-02-27 17:22:07+00:00,training yourself to always remind yourself how much you value the good days will eventually leak into your bad days and make them easier to get through without spiraling out of control. it's something i spent many years refining and it's extremely powerful for beating depressio,"Hacienda Heights, CA"
12784,2022-02-27 17:21:27+00:00,ouch. he lifted up my depression a tiny bit tho,Texas
12785,2022-02-27 17:21:20+00:00,wasnt gonna let my sadness and depression keep me from going to the home opening game today! lets go,"Inglewood, CA"
12786,2022-02-27 17:21:16+00:00,me in an downward spiraling depression? never. its not spiraling yet at least,"Virginia Beach, VA"
12787,2022-02-27 17:20:07+00:00,"well when i wake up to someone demanding i give them a refund because you apparently hate people with anxiety &amp; depression, i assume something a lot more dramatic has happened then...whatever that was",Backwoods Alabama
12788,2022-02-27 17:19:56+00:00,in is common and a significant disability with similar pathology to non-pd depression. congrats to lauren uhr ( ) and evie tsolaki on helping advance understanding of depression in pd.,"Dallas, TX"
12789,2022-02-27 17:19:46+00:00,nature's cure for depression,"Crescent City, CA"
12790,2022-02-27 17:19:33+00:00,depression setting in. i might get a peek at some today,"Tennessee, USA"
12791,2022-02-27 17:19:28+00:00,holy shit.. all those dreams were major depression and sad..,"Las Vegas, NV, USA"
12792,2022-02-27 17:19:10+00:00,"tell me how yall parent with depression, i need tips i feel im sorely lacking in sympathy","St. Louis, MO, USA"
12793,2022-02-27 17:18:32+00:00,"every morning i wake up and have to cough up a bunch of phlegm. sometimes its brown. sometimes its gray. and sometimes its black. when i stop i struggle to: eat, sleep, and regulate my emotions especially depression. we need to be talking about this stuff!","Vermont, USA"
12794,2022-02-27 17:17:44+00:00,black people get so content in one place and will be loyal to mfs that would replace you in a blink of an eye i refuse to enter a state of depression for a jo,"Georgia, USA"
12795,2022-02-27 17:17:32+00:00,like i figured out what triggers my depression and i'm just tired of trying all these things to eradicate those issue,"Mississippi, USA"
12796,2022-02-27 17:17:27+00:00,its called depression maddi,"Alexandria, VA"
12797,2022-02-27 17:16:40+00:00,i absolutely cannot stand the fact that working out actually does help my depression. bc now i gotta go lift some weights and run a bit so i wont kill myself?!?! everyday????,"Sacramento, CA"
12798,2022-02-27 17:15:53+00:00,as soon as the post partum depression slows down here comes regular depression around the corner giveeee meee a break pls,"Dallas, TX"
12799,2022-02-27 17:15:47+00:00,*waves from depression nest* thats vali,"Washington, USA"
12800,2022-02-27 17:15:43+00:00,hello big depression showing you midday before we go back to work. ugh.,"Buffalo, NY"
12801,2022-02-27 17:15:40+00:00,"its just different degrees of authoritarianism. and thinking no one died because of mandates is as ridiculous. i went to the funerals of two amazing young ladies last year, carri. both isolated by lockdowns and layoffs. depression, drugs, then accidentally overdosing","Indianapolis, IN"
12802,2022-02-27 17:15:40+00:00,thats what people who lived through the great depression did too... hence the hoarding problem today. i have to force myself to get rid of useless things i dont need,Portlandia USA
12803,2022-02-27 17:15:17+00:00,you got this just stay positive and kick that depressions ass,"Buffalo, NY"
12804,2022-02-27 17:15:03+00:00,trying to make everyone happy but yourself being a is a sure road to . the dalai lama advises us to be wise which is showing self-compassion.,"Greensboro, NC"
12805,2022-02-27 17:14:09+00:00,"endocrine hypothesis: youngest son commented that putin's face recently got chubbier. i thought: cushingoid facies? if so, glucocorticoid treatment for cancer/inflammatory disease? common side effects includes mood disorders (mania/depression)","Boston, MA"
12806,2022-02-27 17:12:27+00:00,"dias semaines au club deja en confiance trop fort, pendant que nos attaquants sont tous mandats de faire mois de depression apres leur eme match au club mdrr","New York, NY"
12807,2022-02-27 17:11:38+00:00,i need winter to end i need winter to end i need it to end i really need it to end i am at my wits end i cant deal with seasonal depression on top of everything else anymore i just can,"Massachusetts, USA"
12808,2022-02-27 17:11:20+00:00,"i mean, i will always have depression forever but its calmed down i mean lo","Texas, USA"
12809,2022-02-27 17:11:14+00:00,when your not suffering from depression because your imaging an extraordinarily skinny man walking up to a table with no form of context or understanding of rational behavior and shitting on a plate while discussing moms home cooked meal,"Atlanta, GA"
12810,2022-02-27 17:11:14+00:00,its been a week since marina and i still have post concert depressio,"Boston, MA"
12811,2022-02-27 17:10:51+00:00,"well, the depression from the change in my era has now subsided. now im just trying to find a way to deal with this constant boredo","Texas, USA"
12812,2022-02-27 17:10:49+00:00,"thank you for talking about it. i recently went through a very difficult time with my depression and ifinally coming out of it. quite often, people will say, ""reach out to me,"" instead of going to the depressed person. sometimes, just a little acknowledgement goes a long way","Washington, DC"
12813,2022-02-27 17:07:41+00:00,telling depression to fuck off and eating anywa,"Bentonville, AR"
