,0,timestamp,target
4140,i thing wrestling is great and being a fan of it helps with my depression and pts,2021-03-30 19:23:51+00:00,1
4141,"lol, i think marketing is a whole different t level of the same depressio",2021-03-30 19:23:06+00:00,1
4142,hey i keep watching the babies on sing and their faces when army shows up! so sweet it's making me happy while i go through this depression or whatever i'm dealing with. these boys help %,2021-03-30 19:20:47+00:00,1
4143,sorry that i'm trying not just sitting in my depression and that i'm excited about performing at a famous comedy club.,2021-03-30 19:20:30+00:00,0
4144,"today we celebrate national i am in control day. on this day, remember that your depression doesnt define that you are in control of your own feelings. try doing something to treat yourself as a reminder that youre doing your best every single day.",2021-03-30 19:20:10+00:00,1
4145,this is me .. every single day for the last year.... beats made from anger and chronic depression always slapp harder.,2021-03-30 19:19:48+00:00,-1
4146,its about time for my depression nap. got about minutes to see if yall gonna continue to disappoint me or not.,2021-03-30 19:18:47+00:00,-1
4147,"a year ago, i was crippled with depression and ""imposter syndrome"" thinking i was not good enough. this year, i got my first freelance job in animation, imaking more money now than in years past, and the production i was part of got featured on pbs. life is going well",2021-03-30 19:18:19+00:00,-1
4148,getting help years ago was the smartest thing i ever did. until that i was a victim of my own depression afterwards i learned that asking for help isnt weakness its what we need to survive. my life changed and those around me were no longer being harmed by my illness,2021-03-30 19:18:06+00:00,-1
4149,im depression i think well get alon,2021-03-30 19:17:20+00:00,-1
4150,anxiety and depression always hitting me up,2021-03-30 19:17:19+00:00,-1
4151,"big time, i started doing stand up during probably my lowest point/worst bought of severe severe depressio",2021-03-30 19:16:29+00:00,-1
4152,"i dont doubt that my depression and work schedule is making me more irritable than before. i have decided to seek therapy for myself, because im really just going through it. this sucks. i just want to be happy again",2021-03-30 19:14:56+00:00,-1
4153,"my whole life i felt like an outsider, struggled w/ everything, but apparently i masked it all pretty well, had friends, was pulara good student, etc. also, however, i was irdcentricetc. people react to my depression (22) &amp; autism (46) as me finding ""an excuse""",2021-03-30 19:14:45+00:00,1
4154,"sorry you have to go through that, praying you get through your depression real soon, you have my support.",2021-03-30 19:13:59+00:00,0
4155,"agreed, but i don't agree with simply rubber stamping everyone with mental illness either. i deal with chronic depression, anxiety, and a.d.d. and am no threat to anyone",2021-03-30 19:13:41+00:00,-1
4156,almost started crying because i found my keys after losing them inside my own house four days ago. what stage of pandemic depression is this,2021-03-30 19:12:53+00:00,-1
4157,"this is definitely going to be the most stressful months of my life. just one thing after another, is this what depression feels like",2021-03-30 19:12:05+00:00,-1
4158,"i wish i could vote for my friends and career specifically, because of those i dont suffer from anxiety or depression anymor",2021-03-30 19:11:07+00:00,1
4159,"am right there with you my friend, depression sucks. may tomorrow bring better your wa",2021-03-30 19:10:32+00:00,0
4160,severe depression makes me find so much funny. the one gift it gives,2021-03-30 19:09:55+00:00,0
4161,"depression can be overwhelming i know, hope you feel lighter soon!",2021-03-30 19:09:42+00:00,-1
4162,you ever have a day where you can just feel your depression? like physically feel it weighing you down? that's definitely me today,2021-03-30 19:09:10+00:00,1
4163,"sometimes i really wonder why i survived dying in surgery as a kid,, sigh other days i just tell my depression to suck it..",2021-03-30 19:09:07+00:00,-1
4164,"look, it's not going the best today mental health wise. i keep flipping between depression and aggravation. nothing went wrong today, my brain is just perceiving everything as wrong or annoying. i'm trying everything, meds, breathing, rain sounds. hopefully something helps",2021-03-30 19:08:48+00:00,-1
4165,"discussing my mental health in job interviews is something i have no problem with for some reason. chef at a previous place said ""okay, i donwanna know all that"" when i told him about having depression/anxiety, but ended up being incredibly accommodating and understanding onc",2021-03-30 19:08:33+00:00,1
4166,hey remember that song i helped you write cause you didnt know how to articulate your emotions lol lets do another one my depression evolve,2021-03-30 19:08:11+00:00,-1
4167,i lost mine so depression wins :/,2021-03-30 19:08:01+00:00,-1
4168,"excuse me while i ignore my brain gremlins for my past sunday funday embarassments. ugh, its weird to miss playing ttrpgs with folks while hating how i play? the cocktail of anxiety, depression, and ptsd is wild yo.",2021-03-30 19:06:08+00:00,-1
4169,"perfect. i struggle with depression b/c of my intractable migraine &amp; inability be outside. i'm a bit of a vampire, i need it be dark, sunlight pounds at my head thru my eyes. + years i've been fighting this &amp; i'm tired of nausea &amp; pain the point of giving up &amp; being gone.",2021-03-30 19:05:46+00:00,-1
4170,"depression sucks, one second im laughing and chatting with a colleague and the next i cant get out of be",2021-03-30 19:04:48+00:00,-1
4171,degrees in chicago today i feel the seasonal depression leaving my body.,2021-03-30 19:03:51+00:00,-1
4172,"realized i have a million reasons to be obsessed with myself, i will no longer be participating in depressio",2021-03-30 19:03:41+00:00,-1
4173,"serious depression, eating disorder, and suic*dal ideation/action from being told-from the pulpit, the classroom, the youth grp, and home-that being born female automatically made me less valuable, and repent for being born female (let alone ""not attractive"").",2021-03-30 19:03:23+00:00,-1
4174,getting yo ass beat by your man in public is a different kind of depression. i felt for her. no mercy for quavo,2021-03-30 19:02:30+00:00,-1
4175,woooo depression hitting like a goddamn truck today in spite of my productivity,2021-03-30 19:02:24+00:00,-1
4176,"heaven is where you show up and gods like fine you think you can do it better? fucking show me and id be like just you watch, old man &amp; then id make it so we all have a good time with free sandwiches &amp; cars &amp; no depression &amp; gods just like damn why didnt i think of that",2021-03-30 19:01:40+00:00,1
4177,"this bill (as i read it) looks to prohibit even psychiatric care to any individual who is transgender, (1501(6)(a)), ""any medical or surgical service, including without limitation"") which puts them at an increased risk of suicide, other-self harm, depression, et cetera",2021-03-30 19:00:43+00:00,-1
4178,true. but that idealism stems from the great depression because so many people became dependent on the government after the economy failed. personally when i say over control i mean on social issues,2021-03-30 19:00:08+00:00,1
4179,"interesting how you forgot the context of where that relief went, comparable to european countries, and the effects of it. hey if you think a couple checks in a depression is good enough, those are your standards, i want better.",2021-03-30 18:59:48+00:00,1
